station,lat,lon,n_blocks,gev_c,gev_loc,gev_scale,ks_stat,ks_pvalue,kuiper,r2_cdf,cluster,LD1,LD2
398,52.934137,4.792286,61,0.11113035935220493,0.7556078874301151,0.376614184093705,0.06855614362094113,0.9177924970882815,0.133539647210492,0.9900823878280754,0,-0.7778607988568209,0.980535944968371
4,47.266862,-2.20155,438,0.0032359036471830225,0.500740150271523,0.22312862524452035,0.030724249767110523,0.790832855060855,0.05624179656064854,0.9980805729913356,1,1.0811086958564022,0.1807914326238952
400,52.772657,4.649702,242,0.13962809443291613,0.8695245672997156,0.34271862482953863,0.060463761818593365,0.3260282235675369,0.10026160423487152,0.9921201014467186,0,-0.9367540589944757,0.7841155704891076
401,52.099033,4.263563,337,0.09073499637551351,0.8818250113961204,0.3447469702670066,0.058575055229458356,0.19022723752553916,0.10898416797529295,0.9896847632428007,0,-0.8835308484735508,1.0059574943804623
403,52.09903557,4.2635626,164,0.16061726053558328,1.0242977358849807,0.30529447008284116,0.04829478261277803,0.8209273730042852,0.08997580463948579,0.9936043908817358,0,-1.142164806700283,0.6137217435142678
404,52.46394337,4.51759573,128,0.20291880617499763,0.9528466877313808,0.3661527223581088,0.042919575392672216,0.9643912958231371,0.08153880207975181,0.9963458071533055,0,-1.39655827339034,0.7284161952893883
405,52.77265954,4.64970234,76,0.1891198297173804,1.0525476920857737,0.3293664079104241,0.08486530483785404,0.6136689120548426,0.1649773829899484,0.9821078962903977,0,-1.414987190741105,0.6694238642986116
41,48.3829,-4.4951,433,-0.008803944151700917,0.3934716196075528,0.1575104104185178,0.02409151220887895,0.9578770099332019,0.046250683180317,0.9989871229279094,1,2.045274017610483,-0.5391257017977004
413,52.9333,1.3,211,0.015998416457864886,0.7101838194806707,0.33017151174228576,0.053214153812087384,0.5701429966286067,0.08153661815628588,0.9970949240787386,0,-0.22448923687325234,1.0735533762346723
414,52.016701,-4.9833298,207,0.007674855368168863,0.4113204014359163,0.1633044319618192,0.035436255011200735,0.9490440324345437,0.06517129878957308,0.9976714099063637,1,1.8987073372237802,-0.520545590631845
415,52.466702,1.75,211,-0.039473132936974346,0.658938303996951,0.29337765578756136,0.03828915625052143,0.904599035259727,0.07187270240662436,0.9972591497482225,0,0.24009492067473873,1.0255963623199695
416,52.716702,-4.03333,180,-0.04544236392341382,0.6616281897938524,0.2884591782322029,0.04469945105966516,0.8486105003622673,0.08169240371426661,0.9964321290983539,0,0.27763380883111766,1.0196834582472862
417,52.931274,5.0479212,64,0.17396380408061152,0.18734432230511064,0.09394997760614884,0.08620044708970043,0.6958979967578094,0.16268798187996225,0.9826281736866606,1,3.201949803711867,-2.46770169728727
418,52.932617,5.0459771,64,0.2835031600844358,0.9652664775775045,0.39341944129591666,0.06618237731177862,0.9243232635256052,0.11545101227830873,0.9944357609726587,0,-1.7235238417324057,0.5496499641097671
42,47.27,-2.2,438,0.003288080751558165,0.5008344856843739,0.22316446157269904,0.030669444956387626,0.7926107956575761,0.056188403208136284,0.9980852524394643,1,1.0804607272732105,0.1809734414643269
423,52.464966,4.5179009,64,0.2972915218855291,0.9226461810417415,0.34173326418437033,0.056164198582164204,0.9808310102146018,0.11147951777788012,0.9940065583055094,0,-1.3719049139376502,0.18307718871580228
43,48.359299,-4.7809,321,-0.00900475576775597,0.35581901682924555,0.13697953018288586,0.04276292506187607,0.5848777494871846,0.08031374055332163,0.9968079465229704,1,2.4094639600717187,-0.8418993280528957
44,47.644299,-3.4459901,310,0.02224738338279867,0.34180702135294394,0.14517807468654392,0.042564070373912855,0.6126162705867291,0.06742610924103687,0.9971927405232097,1,2.2713911505000226,-0.8695972569886645
448,54.842556,-5.120028,335,0.008244616360175408,0.544161911917515,0.21231029438071847,0.05333944921642397,0.2860736742055028,0.08929510450478786,0.9949499138981591,1,1.05850191204991,0.10322734799000262
449,54.66475,-5.669472,172,-0.1350229117321674,0.5158023091651156,0.44303496219491134,0.10131478522989518,0.05452239157633332,0.20165928453085075,0.9696081797414356,0,-0.01040465163323465,2.0835533272957383
45,47.140381,-2.24635,303,0.10532889346280243,0.42101523753200265,0.20442421295922686,0.04019503712772576,0.6962415568864482,0.06746873385623142,0.9971003009702788,1,1.2504777975557597,-0.47620889163576363
450,54.6364,-8.3949,103,0.12604175288502012,0.4712578530581005,0.22582278560731772,0.07665370321090804,0.554333802446543,0.14707175647278303,0.9859264013523953,1,0.8921257640519568,-0.3233169799779705
451,54.9905,-8.4955,98,0.02150309441394161,0.45036981630966205,0.18325976413233278,0.06227534224597142,0.8187829577136294,0.12445456437947866,0.9907547045654486,1,1.5514563502519467,-0.3191956357921884
452,54.2536,-9.8928,93,0.05504727298595729,0.3744106163210909,0.1413713937351212,0.06274484987565632,0.8348725481901397,0.10369574701998069,0.9950725373918972,1,2.1770093627300566,-1.0255131002586484
453,54.3099,-8.582,76,0.16758545647505058,0.4552947485514962,0.2453474413341834,0.06345205267871817,0.9003919046762605,0.12048110730005746,0.9940638495400849,1,0.691007199962956,-0.34682776883347227
455,54.8424,-5.1188998,199,-0.014100868894410961,0.5361541281986855,0.21223753112782331,0.05126580475982068,0.6530803533557257,0.08656877221719556,0.995048248737336,1,1.122823682537446,0.18653205207332077
456,54.665001,-5.6691999,172,-0.036060983822157305,0.4839698162226743,0.1957459841966196,0.047247802836415526,0.819602749845445,0.08807209787112283,0.9960041359810279,1,1.4524537993661863,0.07305389876398662
457,54.636398,-8.3949003,103,0.1341108903167227,0.4645061041812215,0.2283007444865871,0.06931456922647905,0.6792050220513769,0.11647338486494623,0.9908735068079444,1,0.8722274469348882,-0.3411895459068415
458,54.989601,-8.4956198,98,0.053776998686837135,0.41736310478279703,0.17783776771134943,0.0556157351420454,0.9055589413497367,0.10688653430833348,0.9931880900327144,1,1.6290871072217445,-0.5384317259557407
459,54.252998,-9.8900003,94,0.059906958315428055,0.3476177899837034,0.13321290402719022,0.05092549642964317,0.9574773956873973,0.09203158721638882,0.9932166230177832,1,2.349328525067683,-1.1841943227495344
46,48.718399,-3.9658999,307,0.012475026410256947,0.3798306420421125,0.13308006025403601,0.05517557106962512,0.29640042211549955,0.09302281669202747,0.9954884976277368,1,2.3631471615679005,-0.9638041535639302
460,54.3046,-8.5689001,72,0.014666908443953306,0.4330471219937083,0.26004480331019236,0.07052545450397696,0.8414455714590751,0.1360849926380557,0.989349336435217,1,0.9328693519760982,0.36936926295732664
462,54.031833,-2.92025,352,-0.025301387963280388,0.7899235194145884,0.3343905383365694,0.04985736587924455,0.33465532650702534,0.09817698088304377,0.9920828126536672,0,-0.3680844312465247,1.3379709976581717
463,54.49,-0.614694,265,-0.05188177398630965,0.5391415476558943,0.24472470030911236,0.04663138422839164,0.5951583337975224,0.08532500073064919,0.9954057478522749,1,0.9142236805335642,0.6185159770897182
464,54.650722,-3.567167,198,-0.0022827537618345124,0.7225043747228652,0.2770164777376248,0.06711908096832697,0.3199906722031083,0.12944381381627765,0.990901507262203,0,0.11906816923928434,0.8199706051683736
465,54.085222,-4.768056,181,-0.0007047523551328176,0.5067316475286403,0.19570299729904583,0.048817896747833434,0.7625489599401101,0.08886991511269182,0.9966616305188385,1,1.32687922713469,-0.05118744605123777
467,54.48862,-0.61462,66,-0.057341058005342976,0.5490037994405421,0.2562883743563825,0.07812288243817733,0.7861011661714488,0.13510662684936586,0.9893010239027342,1,0.8110853096977201,0.7388298423351807
468,54.82326593,9.65412763,151,-0.026872236088954435,0.6030219988497372,0.24681193425313985,0.05413721253110057,0.7470940680696079,0.10632421369186637,0.991621561985207,1,0.6890564561655756,0.5901457111567515
469,54.79504891,9.433011,151,-0.013517511982260713,0.6388833864115735,0.25354554222863407,0.06556210950591773,0.5138511294764343,0.11402669203099941,0.9898598378847772,1,0.521246723466624,0.6198122076371149
47,46.148701,-1.2259001,243,0.00047094776645560275,0.4470303678971996,0.198021291639909,0.06581245284666021,0.23283581096184947,0.10183815887263165,0.9938335833875728,1,1.4513668406847786,-0.08670962501392998
470,54.75978757,8.29700482,151,0.21546059864460868,1.086854589178403,0.41532634605181235,0.10661857105966344,0.05991782381069233,0.20727410382067013,0.9688111230238889,0,-1.9997964907679489,1.0408045187223218
471,54.73219748,8.6880067,151,1.0479432387731382,1.5262086824230514,0.49209912090481167,0.15178889404426527,0.0016741682986150812,0.22955594872000556,0.9257691792104974,2,-5.0519366827476055,-1.6333161831288767
473,54.63344017,8.38492638,151,0.5319305203470042,1.2426982187060007,0.47664128699404656,0.14075860675872393,0.004505528479749775,0.26179164398569593,0.9424434793018336,2,-3.2733765581614875,0.15570035256107617
474,54.50258302,8.70305048,151,1.0135561158627675,1.4885517264765227,0.5176965753047816,0.16191699290752515,0.0006310451239275705,0.2450281048617583,0.924008953120518,2,-4.988383322393488,-1.4288111048089007
475,54.47470223,9.83599307,151,-0.041430199877373786,0.6012131378728346,0.24830643475289726,0.060878582158095024,0.6083684388235864,0.11527826746840006,0.9913211160499441,1,0.7103461693461058,0.6595680288782876
476,54.47394247,9.02585594,151,1.1835996415877568,1.7142896625810988,0.3379210074279894,0.1232526049298392,0.01857571604183061,0.15024725531330618,0.9580867483294424,2,-5.0623458710699145,-2.7444128647389046
477,54.26591826,8.84211831,150,1.0789078765884699,1.555787399014057,0.4788910556027266,0.1266585472597591,0.014779989540847825,0.216253995412517,0.9492195459364273,2,-5.1339339315468715,-1.7856859855350833
478,54.26586489,8.84958039,151,1.2003743671678762,1.838586012141398,0.19332755098096202,0.10269403203993388,0.07705451610187208,0.1462437573269402,0.9618156140656583,2,-4.3287385234278455,-3.7805200667833465
479,54.18052298,7.89080439,151,0.16278480768919112,1.0110337986171327,0.38360555517597483,0.0681520358844544,0.4642750687484496,0.1342489477089014,0.9828485265030177,0,-1.5538094963515467,1.0342119080726204
48,45.568432,-1.06148,237,0.008884398903958476,0.3971031553848147,0.21309357304688276,0.03947979561989896,0.8393250025975239,0.07758480780534005,0.9961635554783659,1,1.41841965530101,-0.02400585882732885
481,54.1233805,8.86015778,151,1.1262376152881715,1.5705337522034872,0.4835937692343534,0.13796867804145385,0.0057187377852290205,0.22294029095399193,0.9419948362674079,2,-5.28208312877568,-1.9466373963593602
486,54.31632455,8.95122149,151,1.0769571182469824,1.8650160540793204,0.1452228169292842,0.11934124422558615,0.024842159710861234,0.21536097989554728,0.9519674878157572,2,-3.60195149498909,-3.8063183940522767
49,46.497501,-1.7938,217,-0.03458665883743918,0.3691171742567888,0.16548495791287887,0.052670646478844896,0.5655928187749697,0.09204802925192296,0.9942443589169422,1,2.061271191183997,-0.3603500863782514
492,54.033298,-2.9166701,203,0.03135962631197363,0.7475116128572641,0.3357332891686222,0.06609439177238183,0.32350349627355723,0.11509581368290342,0.9926850294655934,0,-0.38018041830716065,1.0766172004817682
494,54.483299,-0.61667001,211,-0.057471418613387476,0.5269900445274267,0.22948419687481425,0.05147815172962189,0.6122018235295354,0.09114180653520204,0.9961052766511037,1,1.0796434281436733,0.5061836939803626
495,54.650002,-3.5666699,197,0.03278330160591962,0.7015544883565934,0.29361416748610325,0.06515554161591147,0.3575885324322394,0.11393024403402802,0.9912599159532609,0,-0.009188901560697061,0.7706175537966923
496,54.0854,-4.7680998,121,-0.0002465911132790848,0.45907642353135114,0.1807770370340223,0.048831313781727115,0.9214621847635757,0.08425059781611147,0.9966268201164,1,1.5984187690618712,-0.24904212726227398
498,54.282497,-0.3902857,76,-0.10887482198889968,0.5713498252846168,0.3282142802245982,0.05231637606411321,0.9784638867348657,0.09780691095827854,0.993564987573417,0,0.3783473858431447,1.4470146102710484
499,54.916698,9.7833004,67,0.6201347963158546,0.5753977003527246,0.1457368376759558,0.1256086956254494,0.2216383283904193,0.21301238476650153,0.9565875213770638,1,0.5122423665167682,-3.0915240060652116
5,47.140383,-2.24635,303,0.1052993029194582,0.42103434975388354,0.20444023099615974,0.040226140583685455,0.6953340954550715,0.06744504898738901,0.9970994727671856,1,1.2503364793142775,-0.47591967777536814
50,47.277222,-1.8898,213,-0.04925560713021453,0.6805840703586192,0.27671878224424984,0.05334120760921918,0.5611411318668289,0.10463335144167102,0.989097080191873,0,0.3177887639165233,0.9719280003131886
500,54.1222,8.8591995,65,1.094939288006898,1.5243566213061426,0.5183205070323469,0.13210738195910232,0.18902612103754834,0.22668568481816365,0.9580527600548749,2,-5.239189854147374,-1.7263466510702332
501,54.730999,8.6870003,67,1.1146847476653843,1.493343260462077,0.5637085720934822,0.1345224250249304,0.16138175255739584,0.2605139164966125,0.9375365809911907,2,-5.3620459855566756,-1.672462595989358
502,54.474998,9.8369999,67,0.7233367183339646,0.6114146754863939,0.1553060487119024,0.09042614214886566,0.6112263310940029,0.1720754526399961,0.9720584582753413,1,0.097928628542363,-3.357305510991228
503,54.265999,8.842,67,1.1837415261651698,1.5004299254403657,0.5875835932784208,0.12465452367257829,0.22898898069774298,0.22999248486105445,0.9508377456521547,2,-5.594603138073512,-1.8676232484559223
504,54.796001,9.434,67,0.6040630667566491,0.6329151808820508,0.15070846084643752,0.10541210706726406,0.41730300018184285,0.20802824923267405,0.9614375943982423,1,0.33483530037510995,-2.9096285342743635
505,54.178902,7.8899999,67,0.15589555852600703,0.97573450529239,0.37093701220288583,0.06218483487672494,0.9435367037336404,0.12415801002830357,0.9892024925673406,0,-1.387161547735516,0.9657981022906587
506,54.757999,8.2959995,67,0.32698101130992446,1.1017433287447171,0.4181465390377124,0.08501267942103474,0.6860741504413442,0.1636336264044248,0.9807310768016353,0,-2.267770723952536,0.6123597993632035
507,54.472,9.0249996,67,1.1465066575732734,1.6048708101939781,0.4514503571369936,0.11668381644253367,0.2976442329087524,0.1931863837798526,0.9682658863353703,2,-5.274899928171845,-2.1314506500058075
508,54.82333,9.6549997,67,0.5490561902927028,0.6007949578174276,0.15107996561010176,0.12582979496381075,0.21996081678300938,0.21950689970533005,0.9548079826876054,1,0.5178662933753259,-2.7092885781363716
509,54.966702,8.6660004,63,0.2905247839903039,1.1270432054883561,0.4037878084052252,0.11404820365737023,0.358280936436701,0.22781723627187955,0.9672109261963796,0,-2.192554954188634,0.7161997738849221
51,47.205379,-1.76513,213,-0.08235260802120267,0.7389871729080599,0.3509054652144027,0.06443448274966113,0.3254347151081647,0.11695762185273956,0.9890954956725543,0,-0.22221961538271015,1.6181858699708531
510,54.488632,-0.61463588,66,-0.03605404079212531,0.5578948995925926,0.25884871536396803,0.06302163073805034,0.9408707888693717,0.11540297232205932,0.9898039970340333,1,0.7280960348382768,0.6791791202113595
511,54.632,8.3839998,67,0.8524195381171977,1.348420455880583,0.5562011302594847,0.14462617415211154,0.10964684211180653,0.22732688761603692,0.9319674930185141,2,-4.461444345540711,-0.7584929393806044
519,55.206778,-6.656833,177,-0.13305597192680158,0.45769836659312785,0.2063178381792125,0.04145186254400096,0.9087650468927276,0.07838587754946119,0.9957782659718125,1,1.6060239958082358,0.5467712509860123
52,45.853409,-1.17782,150,0.1437462633356935,0.5117959063087199,0.268968478702988,0.10910073933641706,0.0520847923265737,0.19192677432606803,0.9605157996535452,1,0.4186569437248228,-0.02136636290699721
520,55.627583,-6.189917,127,-0.7570163654659254,0.11446858584313596,0.03983198502429462,0.20841221257196751,2.5688496938714176e-05,0.2788203776396586,0.9048084137108796,1,6.8571258464403275,-0.39386706145596934
521,55.3717,-7.3344,95,-0.08007764559945692,0.4744929446753431,0.19259355389319913,0.049490807820894434,0.9651378279463043,0.09077951930915518,0.9942270212694996,1,1.5934146457634253,0.21272314154440158
522,55.200001,-6.6666999,176,-0.04370904502769661,0.4789826647708785,0.1947009663685842,0.03664766326362137,0.9652042807122949,0.07018560123613674,0.9980506043952777,1,1.4901976776219168,0.08943706596825438
523,55.627399,-6.1901002,119,0.24062632742487922,0.5263649144296778,0.20462965326848193,0.047433178728783554,0.9399922787342415,0.09465052927387727,0.9926905746166567,1,0.7206868055652988,-0.9317311320487678
524,55.3717,-7.3343201,94,0.1052736120311122,0.5400978666089689,0.31933896562469566,0.07364909959557175,0.6601534005952053,0.12940881769902002,0.9919798697621074,0,0.09160464501634462,0.49259916763510336
526,55.749806,-4.906333,266,0.3766052252024523,0.673619268166732,0.5305311463408198,0.1454621865087908,2.2428653759907205e-05,0.27027089976731167,0.9218012354387202,0,-1.7518460036034433,0.4864046932171479
527,55.989833,-3.181694,213,0.21089202502368054,0.608769007374333,0.415985084739785,0.11456415668715104,0.006837882530473597,0.22247574155626648,0.9364520718061065,0,-0.7966913436363984,0.6342181292715127
528,55.01826759,8.44140467,151,0.20524247913521756,1.065935838155563,0.41508416889943495,0.10724316524768807,0.0575163843583838,0.21258504331055816,0.9646609201186505,0,-1.9263446028928262,1.062614566177537
53,47.193451,-1.63367,203,0.013252461935451097,0.8233346359060765,0.4325382610217272,0.08185476125273616,0.12454409675055966,0.15024586759602365,0.9798099787397265,0,-1.0236293793974673,1.707945880759155
530,55.4667,8.4333,446,0.5639817403970016,1.1962601863608735,0.5248025442142636,0.1013130378731949,0.0001941670859705674,0.20025918811251353,0.9579950448420677,2,-3.4053830939055025,0.1693696345920587
531,55.989799,-3.1803999,202,-0.18189181796071763,0.49778180814135314,0.21915256297580588,0.03959288166713304,0.896842851432098,0.07808595429393703,0.9970646754560613,1,1.4844873015411146,0.8984797508860831
532,55.749699,-4.9046998,208,0.06121286009093538,0.6335226905402165,0.2726713062229226,0.049539437215335935,0.6682164049640081,0.0832456293753373,0.994152914347094,0,0.24849943201866773,0.4507291832374997
533,55.0,-1.4333301,211,-0.2199499705943186,0.4650117944534812,0.21535470521411,0.0490559343970991,0.6715329196689577,0.08953271475170091,0.9954231373072857,1,1.6745563881185437,0.9905719622041739
534,55.5667,9.75,121,0.3956811739845275,0.47324440790936767,0.14586796637069688,0.06041945199184018,0.7457703668742782,0.10624841291974352,0.9924947862820505,1,1.2043414535889483,-2.265817808415913
535,55.0,9.9833002,111,0.656315806135926,0.6075158899416636,0.1972071926570885,0.0970097405154032,0.2316472109567722,0.18207610774848623,0.9782707655831588,1,-0.22244811124807717,-2.6259003952842934
536,55.266701,9.8832998,67,0.626516736140324,0.5195161099580055,0.13195690239182678,0.1782983700111685,0.02465347522271555,0.2987719424422493,0.93489574630085,1,0.8314045435055895,-3.3595422732819173
537,55.466702,8.4333,64,0.4229110445003007,1.1694739201004745,0.4440510735574573,0.10479288744990634,0.452656488636174,0.1813105872602837,0.9805995019609725,0,-2.740582501933605,0.39790927044373525
538,55.016998,8.441,67,0.3172651755449454,1.0834529339387984,0.4231365528707589,0.0987924768936374,0.49905937637467934,0.19045048192691466,0.9725196557126645,0,-2.225899070756131,0.6585254307792701
54,48.641102,-2.0276,190,0.04602033922075742,0.543863617574597,0.18619569589979357,0.05200847453085497,0.6632900627498837,0.08506379899573777,0.9959337846429165,1,1.2388087413194524,-0.3047289186778298
540,55.130798,8.6858997,61,0.5066908844578313,1.141065756893549,0.3488893696760679,0.07474699888852909,0.859673775855632,0.14027316475310225,0.9850406781434151,0,-2.3675142658811543,-0.43528937445064597
541,55.1833,8.6833,61,0.6527496685161491,0.9553479866922179,0.22237986324022185,0.05839016250436391,0.9776522386620561,0.11048719832799675,0.991312691071269,2,-1.3183715992544367,-2.0676284274635637
542,55.087002,8.5654001,61,0.32088295755923557,1.1677695133507748,0.3775939207043049,0.07917662341917825,0.8100767058427201,0.15644201527409046,0.9836306724022935,0,-2.2243599447850544,0.49926310076931196
544,55.283298,8.5832996,61,0.3350870037099933,1.1137585369181662,0.417081194686017,0.08470870567680444,0.7417222690881615,0.14158201406364157,0.9843440053798649,0,-2.308755745467348,0.5851321046164071
545,55.333302,8.6833,61,0.5787218028304345,1.3077385730398474,0.42896586108331775,0.1262766577832064,0.26221665677124206,0.23528677509436624,0.9628008708331562,2,-3.324198113864016,-0.18051948241450605
546,56.623111,-6.064222,203,0.18501433411488258,0.6572257665013811,0.4129478852538948,0.10360281901324564,0.023764082970271327,0.1712778202476062,0.9718902914652878,0,-0.8533985167542876,0.7690147743726311
547,56.6231,-6.0630999,195,-0.14919831544651765,0.5094114328960639,0.21316728967426163,0.047205854244635415,0.7593337977507678,0.08741128868397097,0.9958851314035599,1,1.4449989733821338,0.7220442090696509
549,56.633301,9.8000002,78,0.2805330687073617,0.4240831380981294,0.12787658971660146,0.09276716302450616,0.48454776244806885,0.1703805427120424,0.9804929986689251,1,1.806185530567545,-2.094560777541027
55,47.305672,-2.0883,165,0.09949810032804121,0.5606634055502338,0.27948977370753636,0.03233934365280544,0.9931478371666187,0.06332529726645719,0.9975924021387341,0,0.30858299822401936,0.27703026818845117
550,56.524601,8.1152,61,0.18378340240513838,1.0110470485196976,0.4137486384275509,0.088204533321392,0.6963331813060971,0.16625771948214352,0.9800902443244839,0,-1.7407932401336537,1.0947417660262735
551,56.7075,8.2089996,61,0.5535304967235652,0.8540227124486006,0.2730549437903061,0.07884971858630985,0.8139207182195851,0.13792957467147432,0.9909515677696913,0,-1.2671499320658615,-1.3570425130890431
553,57.89525,-5.158056,309,0.16848884040098877,0.5274312020520368,0.3164436148106284,0.09249429030682466,0.009447112634873816,0.18089081843870636,0.9546436553003838,0,0.017538032024448796,0.20581640726342437
554,57.8955,-5.1567998,208,-0.02506027753389366,0.5018641990627155,0.19661090586547905,0.03955467637352583,0.8877912643074448,0.07587533116586176,0.9980774184935711,1,1.3776661400741885,0.05273470524283881
559,57.150002,-2.0833299,208,0.07742305885165206,0.4408511671267824,0.1908685068482166,0.03495872681816836,0.953431437423169,0.06972687335981889,0.9968591291700818,1,1.3876650708995122,-0.47719835664772836
56,47.5429,-2.8954,133,0.09543375125230902,0.37858854634793,0.1916791877966788,0.06542908277934179,0.5961308093974068,0.1196286386011004,0.9856397240153825,1,1.5002601654639114,-0.5982456307971735
565,58.207722,-6.388889,274,-0.00326018270958885,0.4558888169112583,0.19844699945764233,0.03751697776947582,0.8211739298028451,0.07295537919930384,0.995967853262624,1,1.43232015794234,-0.05940622027012939
566,58.456694,-5.050222,192,-0.30379325711734007,0.39628397144159366,0.29024254501675734,0.07821746279366215,0.1809451145465819,0.1412969707248869,0.9886163327899056,1,1.4343962455146744,1.8476271141541052
567,58.216702,-6.3833299,205,0.09764113301751451,0.4313090900758696,0.1567883277600171,0.030240300510754548,0.9892191014039737,0.05965315414197114,0.9984984753688557,1,1.7516608178214268,-0.9482665470365701
568,58.457199,-5.0496001,190,-0.034265828181166705,0.4945067399822576,0.23895473446152155,0.033134495596652436,0.9807960928756935,0.06441412968639555,0.9978450237082377,1,1.037666367654089,0.46057683632441077
57,47.873798,-3.9075999,154,0.08702098145930615,0.34996956977076643,0.15407500520333373,0.05612281233592065,0.6955812201086007,0.10191807034300471,0.9936233305953002,1,2.009768263487394,-1.0115483997870904
570,58.0,7.567,444,0.030716438811126505,0.37443973721957685,0.1352986489831033,0.040214132963334315,0.4575147315565753,0.07591116401788478,0.9956694612830218,1,2.3091441135852038,-1.011087181506963
571,58.440972,-3.086389,351,-0.24779355700069977,0.41846761592907933,0.18872686959932308,0.04234870735953278,0.5406931164966664,0.08238801735488188,0.99565173467445,1,2.100147837583451,0.8074088948535484
572,58.974339,5.730121,443,0.06486706349842815,0.34502289492880867,0.13086205230269524,0.019618068363177255,0.994442770100994,0.03839802297153533,0.9991699790653261,1,2.3805059233975614,-1.2411537694436947
573,58.006377,7.554759,449,0.02542761857449868,0.3677136216541191,0.13484772521828295,0.034316070078320104,0.6527209078324778,0.06820122812494495,0.9962864188184977,1,2.3427512011298024,-1.0019917527281779
574,58.995212,9.856379,290,0.01307345671309399,0.4449744540742912,0.1852743712371398,0.03666172462378514,0.8166551164756227,0.06870339860166547,0.9967996611463359,1,1.5603198588909135,-0.2685209512044175
575,58.974339,5.7301211,444,0.1468624906991481,0.3453805370755979,0.12314011599853436,0.04271205856852578,0.3820241535531328,0.0725766853537606,0.9971880168921549,1,2.3369657868637357,-1.6927915594606195
576,58.006378,7.554759,449,1.3345491040849784,0.1434282263295413,0.6440404839125495,0.38479529090268,2.5240894913325587e-60,0.5188751604169937,0.5738589877122497,2,-2.667663049483844,-3.5210900319323573
577,58.995213,9.8563786,290,0.42844579169460645,0.45765786662271923,0.16224287277691432,0.05417880937588135,0.3497005233411806,0.09811225072290117,0.9906227543576147,1,0.9741255870783287,-2.2078376248707223
578,58.4333,-3.0833299,210,0.0704954563842905,0.42182447781307625,0.2055174493457399,0.04505179987638541,0.7701233592929556,0.08796907472612919,0.9963778832410431,1,1.3061355363902412,-0.3231025518422762
58,47.88092,-4.1159801,110,-0.06152302589968735,0.38149801284755713,0.1700739060368861,0.03607898974313456,0.9978521978202192,0.07138909860380399,0.997301249940979,1,2.0300486877186454,-0.18654022721340185
59,48.588699,-3.8382599,110,-0.06808390017848462,0.6468159375686859,0.3066941407653515,0.06509799747271805,0.7147419656708291,0.12317420046896843,0.9908412005089365,0,0.2406244824727738,1.2172061316135259
6,47.644274,-3.445852,310,0.022236755628045668,0.341666759163504,0.14517534636561888,0.04238793208317582,0.6178280632498061,0.06633502553519671,0.9972050985425053,1,2.2717994082002138,-0.8697158738888869
60,46.007359,-1.17434,95,0.014013045742828694,0.6239359094167187,0.16927204484585168,0.08143148238533698,0.5276992560145085,0.12749649679759642,0.9931112903276382,1,1.2846351457532161,-0.2865787139140448
61,45.453671,-0.92304999,74,-0.12201157728989456,0.4549974336367234,0.1546464053756722,0.057488139895801704,0.9555876303698317,0.0931786178426033,0.9950222342707659,1,2.147531309529713,-0.05772648766168238
65,45.335571,-0.79517001,66,-0.034658362304044066,0.5063756271330087,0.1542042143944316,0.08473948512298246,0.6983450751958888,0.1489943726492029,0.9895420690448001,1,1.8539248971550184,-0.3735214908268878
7,48.359098,-4.78075,321,-0.009059575044793038,0.3557142960761907,0.1369600519808093,0.04299434973785132,0.5779889986224946,0.0804922351490801,0.9968022643022204,1,2.410107609454165,-0.8420443339715431
70,45.040482,-0.60351998,60,-0.2092650239857255,0.6317857756117794,0.16929943289440846,0.052630919342340876,0.9933036677128213,0.10092867846245301,0.9956061276151004,1,1.7003875848732624,0.631451489712654
8,48.718426,-3.965679,307,0.009440276286320593,0.37879907454785244,0.13275272550655715,0.05537541706349891,0.2924037627811994,0.09288726107608962,0.9955069025846023,1,2.3764050973568187,-0.9571090616351454
84,49.917833,-6.317139,181,-0.15078595480655757,0.3223828924237314,0.13627912877548587,0.10175949334055479,0.043830508265399803,0.16608865261238054,0.9785014934015622,1,2.7797720894793083,-0.3034740688940159
85,49.9179,-6.3155999,174,-0.04905516119080318,0.2912942417307959,0.11836427202320383,0.05802528742453916,0.580883306195892,0.10824579410705149,0.9914862775442822,1,2.931073360575344,-1.0185863946292701
87,49.183333,-2.116667,194,-0.09294898654261463,0.4979055674308021,0.17080641911008237,0.041151333729885886,0.8840168625907293,0.07825651877290296,0.9970536941519488,1,1.7915681297406463,0.054222697520124534
88,49.92917,1.08449,354,0.13435595679187046,0.6488648096843634,0.24905697404671978,0.033423291012395384,0.8111790202320909,0.06098316347355762,0.9977795396918149,1,0.24214700395714164,-0.008892427460194004
89,49.481892,0.10598,334,-0.07118053046503675,0.6062541812347171,0.21768478460548107,0.049663968482861365,0.37015556850197606,0.08213708281442156,0.9945788975926456,1,1.0097618935703878,0.5311086292852153
9,46.15850067,-1.22064996,243,0.0003948132627021243,0.4469134729597647,0.1980282293926197,0.06588836109175711,0.23169968505814476,0.10191670191699498,0.9938316748693073,1,1.4517405426213428,-0.08643611557983352
90,49.651447,-1.635508,307,0.04140227281960707,0.42157709060155313,0.15639350973961524,0.046528278356263164,0.5047376464347701,0.09243396660376602,0.9944184306424655,1,1.8906467355780685,-0.7324749350065742
93,49.93,1.085,354,0.13421638103226602,0.6487006126137322,0.24900447807116344,0.03295269426805897,0.8243306593830997,0.060342938966866946,0.997793555763225,1,0.24323736416769182,-0.008877558505164848
