station,u10_mean,u10_std,u10_q95,u10_q99,v10_mean,v10_std,v10_q95,v10_q99,d2m_mean,d2m_std,d2m_q95,d2m_q99,t2m_mean,t2m_std,t2m_q95,t2m_q99,msl_mean,msl_std,msl_q95,msl_q99,sst_mean,sst_std,sst_q95,sst_q99,sp_mean,sp_std,sp_q95,sp_q99,tp_mean,tp_std,tp_q95,tp_q99,mwd_mean,mwd_std,mwd_q95,mwd_q99,mwp_mean,mwp_std,mwp_q95,mwp_q99,swh_mean,swh_std,swh_q95,swh_q99,tide_mean,tide_std,tide_q95,tide_q99,residual_mean,residual_std,residual_q95,residual_q99,residual_is_deviant_mean,residual_is_deviant_std,residual_is_deviant_q95,residual_is_deviant_q99,magnitude_mean,magnitude_std,magnitude_q95,magnitude_q99,wind_dir_mean,wind_dir_std,wind_dir_q95,wind_dir_q99,u10_abs_mean,u10_abs_std,u10_abs_q95,u10_abs_q99,v10_abs_mean,v10_abs_std,v10_abs_q95,v10_abs_q99,wind_wave_diff_mean,wind_wave_diff_std,wind_wave_diff_q95,wind_wave_diff_q99,wind_wave_alignment_mean,wind_wave_alignment_std,wind_wave_alignment_q95,wind_wave_alignment_q99,tau_u_mean,tau_u_std,tau_u_q95,tau_u_q99,tau_v_mean,tau_v_std,tau_v_q95,tau_v_q99,tau_mag_mean,tau_mag_std,tau_mag_q95,tau_mag_q99,u10_annmaxmean,u10_annmaxmax,v10_annmaxmean,v10_annmaxmax,d2m_annmaxmean,d2m_annmaxmax,t2m_annmaxmean,t2m_annmaxmax,msl_annmaxmean,msl_annmaxmax,sst_annmaxmean,sst_annmaxmax,sp_annmaxmean,sp_annmaxmax,tp_annmaxmean,tp_annmaxmax,mwd_annmaxmean,mwd_annmaxmax,mwp_annmaxmean,mwp_annmaxmax,swh_annmaxmean,swh_annmaxmax,tide_annmaxmean,tide_annmaxmax,residual_annmaxmean,residual_annmaxmax,residual_is_deviant_annmaxmean,residual_is_deviant_annmaxmax,magnitude_annmaxmean,magnitude_annmaxmax,wind_dir_annmaxmean,wind_dir_annmaxmax,u10_abs_annmaxmean,u10_abs_annmaxmax,v10_abs_annmaxmean,v10_abs_annmaxmax,wind_wave_diff_annmaxmean,wind_wave_diff_annmaxmax,wind_wave_alignment_annmaxmean,wind_wave_alignment_annmaxmax,tau_u_annmaxmean,tau_u_annmaxmax,tau_v_annmaxmean,tau_v_annmaxmax,tau_mag_annmaxmean,tau_mag_annmaxmax,lat,lon,coast_bearing_deg,coast_normal1_deg,coast_normal2_deg,wind_to_mean_deg,wind_vs_coast_normal_diff_deg,wind_more_alongshore_deg
369,2.6332533,7.524689,13.073617553710942,15.087868041992186,10.0161085,6.546978,18.700656127929687,21.21322692871092,282.56613,3.7028413,288.78931884765626,289.2339599609375,285.26196,3.0995748,290.2791015625,291.2685815429687,99207.51,1004.19403,100822.4875,101192.6975,285.09564,2.7434187,289.486474609375,290.56228515624997,99122.26,1003.74835,100736.753125,101105.5065625,0.0008981754,0.0011038283,0.003079223632812501,0.0038659286499023427,191.54362,26.886183,232.04935302734376,236.74733642578124,7.6307516,1.477024,10.032402038574219,10.433034782409663,3.39435,1.4645427,5.420370388031006,6.479115486145011,0.06324265257324212,1.0042946203334162,1.4192406364374406,1.7838913428077585,0.53644454,0.27041218,0.938889598846436,1.4947756719589205,0.0,0.0,0.0,0.0,63.061916,49.14246,143.1923583984375,189.15632934570297,146.15767,141.42331,351.6326416015625,358.5069946289062,6.533525,4.516369,14.556353759765626,15.087868041992186,10.737141,5.2632937,18.700656127929687,21.21322692871092,45.385956,157.015,185.6627197265625,194.25985168457024,-0.025664017,0.71813756,0.9674802184104919,0.9924233508110046,0.45469344,1.2578534,2.63556866645813,3.7640057373046845,1.1867021,1.2066405,3.108901262283325,4.5832605552673265,10.128974,13.1460495,32.65272979736328,57.23220260620108,10.669851,15.330215,17.719114,23.823303,288.06595,289.4986,289.9171,292.93182,100584.38,101440.125,289.08786,290.92188,100498.414,101352.45,0.0023049575,0.0040130615,219.08286,238.36746,9.511919,11.039604,5.3106666,7.830618,1.1054102829706638,1.9073328986022926,0.8822851,1.9347368,0.0,0,129.29544,211.5577,303.2812,359.48297,11.65616,15.330215,17.719114,23.823303,182.03973,203.91856,0.9042327,0.99998534,1.9816985,4.191066,2.9467092,5.7295547,28.698832,71.27498,52.14767,-6.99188,215.76624224540348,305.7662422454035,125.76624224540348,326.15765,20.391411563190275,110.39141156319027
375,3.267369,5.5481167,11.23289794921875,12.315609741210936,5.587302,5.2773237,13.829196166992187,16.426384887695313,281.51428,3.5281408,286.95005493164064,288.346396484375,284.1937,2.9068947,288.70537109375,290.2991784667969,99482.83,1156.4258,101352.4125,101710.9375,284.76465,2.7333288,288.69453125,289.0073046875,98829.875,1151.6943,100688.5765625,101049.56875,0.00044797556,0.0006731598,0.0019709587097167967,0.002723426818847656,185.04588,36.122334,229.68717651367186,256.4220544433594,6.2199583,1.1957291,8.206782341003418,8.691366119384766,1.7964498,0.8549798,3.4114413261413574,4.160256299972533,-0.04842801834460641,0.3082608544275437,0.3229093319866655,0.3849010859630369,0.57610315,0.22631511,1.0126338005065916,1.3086880493164061,0.0,0.0,0.0,0.0,32.460304,28.532356,91.92863616943353,108.97756378173828,117.13169,116.56521,344.47059936523436,355.5402673339844,5.530325,3.2737236,11.23289794921875,12.315609741210936,6.3480163,4.3243318,13.829196166992187,16.426384887695313,67.914185,137.89882,177.30655517578126,184.49781311035156,-0.07199417,0.7089702,0.9686379790306091,0.9945946621894837,0.1820394,0.53292066,1.0407919168472288,1.7417986726760857,0.40648258,0.58439046,1.793221521377563,2.2735287380218505,2.9643686,4.414568,13.495399093627913,18.91270462036133,9.543494,12.571182,12.531816,20.555466,286.28912,288.67715,288.14935,291.67694,100914.78,102736.375,288.29913,289.28223,100256.72,102076.84,0.0014813163,0.0029497147,221.03822,282.86887,7.7159104,9.230766,3.071594,5.3027096,0.23184607849624383,0.4094661072921532,0.8715277,1.3146731,0.0,0,75.68117,109.339294,290.15167,358.9349,9.807511,12.571182,12.59891,20.555466,172.82611,188.36414,0.7906797,0.9978275,0.89912874,1.9954373,1.2804999,2.8150027,10.086613,19.038467,52.792,-6.1451998,196.7977656133334,286.7977656133334,106.79776561333341,297.13168,10.333917736275964,100.33391773627596
376,-0.6639891,7.3809624,11.804718017578116,12.82655349731444,9.074868,6.3972263,18.385675048828116,19.820417175292967,282.249,3.7388737,287.3778381347656,288.76305908203125,284.72873,3.1921368,289.7554901123047,290.6189083862305,99228.57,1058.5808,100764.94375,101073.700625,284.74142,2.6344635,288.61806640625,289.03419921875,99166.12,1058.2043,100701.79140625,101011.245703125,0.0009927317,0.0010763903,0.0032259941101074204,0.004332671165466307,178.3719,34.472904,224.03549194335932,240.6895275878906,6.7692394,1.1320246,8.506491661071777,8.831348676681518,2.7392197,1.096757,4.557910823822021,4.809685330390929,0.035193556294977016,0.28042638414887383,0.46425403582950037,0.742342055268624,0.5455336,0.2145824,0.8357987642288208,1.1310923898220053,0.0,0.0,0.0,0.0,52.04324,45.298813,139.65926742553705,163.3362011718746,198.31503,143.40094,356.71295776367185,358.45826049804685,6.0559387,4.222395,12.752374267578123,14.729904174804686,9.877454,5.0535927,18.385675048828116,19.820417175292967,-19.943121,164.76411,179.90140380859376,191.16555572509762,-0.15040079,0.72888076,0.9881618171930312,0.9995887738466263,-0.24382187,1.1136103,1.5342258453369084,2.128360736370085,0.8919122,1.1270453,2.8944764137268066,3.7944516253471194,7.543932,12.747275,31.070758056640607,43.90897350311254,7.4203076,15.113556,14.101316,20.331802,285.29138,288.9883,288.0054,290.83405,100426.305,101161.625,287.34464,289.08008,100363.39,101097.33,0.0020364032,0.0045728683,212.58952,242.50525,8.039715,9.017764,3.807527,5.0471516,0.35400851891505325,0.7870463022603303,0.7401046,1.3051378,0.0,0,102.06537,240.66998,303.93387,358.70932,11.347565,15.113556,14.464339,20.331802,153.15002,197.37463,0.69118404,0.99995846,0.8142881,2.3811724,2.0700746,7.202151,20.409576,92.240845,52.338501,-6.4589,151.6619091608378,241.6619091608378,61.66190916083781,18.315033,-43.34687620185343,-133.34687620185343
377,5.370047,6.271435,15.627029418945316,17.876958923339846,4.9155245,4.7495303,11.006866455078125,12.400275268554688,282.4461,3.5824754,288.2916717529297,289.9421832275391,284.7773,3.3617053,290.9295623779297,292.5921600341797,98795.555,1009.4262,100304.30625,100585.01,,,,,98480.77,1007.7879,99986.17109375,100269.88609375,0.000611086,0.00083868235,0.0025722026824951194,0.003335790634155274,,,,,,,,,,,,,-0.05613431793390444,1.1732772149008546,1.59791644924867,2.1590293634224804,0.4897696,0.22526227,0.8310685992240906,0.9854175126552585,0.0,0.0,0.0,0.0,37.37543,37.870556,116.45830612182623,143.76111083984378,107.43539,110.216034,347.7710479736328,358.7610516357422,6.7774835,4.6941676,15.627029418945316,17.876958923339846,5.8291764,3.5534453,11.205392456054689,12.819605712890626,,,,,,,,,0.520327,0.7577259,1.974878811836243,2.6564975118637095,0.39338797,0.77686983,1.7373503446578984,2.858433132171631,4.4822774,8.1966505,21.739669418334984,33.155881118774424,13.675885,20.542374,9.9304495,12.5065155,287.6074,290.1125,289.61316,292.74268,99988.55,100880.31,,,99672.336,100558.48,0.0017495473,0.004163742,,,,,,,1.4112393164610368,2.4058856104544692,0.7647504,1.3316654,0.0,0,91.98118,174.39433,235.4487,359.0839,13.675885,20.542374,10.181802,14.742874,,,,,1.6405312,3.9112809,1.3426489,3.4390383,15.932911,48.43331,52.2696,-9.8620996,285.46114601600493,15.461146016004932,195.46114601600493,287.4354,-88.02575172889556,1.9742482711044431
382,3.667326,7.3588943,15.555423736572262,18.723725280761712,8.314931,5.293306,15.923132324218749,17.19458755493164,282.28833,3.3775544,287.38197631835936,288.5799859619141,284.79514,2.9317496,289.30807342529295,290.16309539794923,99395.22,1239.509,101318.3625,102295.295625,284.50342,2.7793567,288.7112182617187,289.1097412109375,99182.3,1237.5929,101102.741015625,102077.35921875,0.0007281001,0.0009619734,0.002576732635498047,0.004409780502319333,203.62038,37.065777,241.37581787109372,303.70237365722625,6.6063623,1.4427446,8.95588002204895,10.036466856002804,2.6862156,1.3924154,5.3573226690292355,6.315130677223205,0.5516850646912675,1.0923901180534532,1.8567024613541963,2.031599700417877,0.58488256,0.33078665,1.069121915102005,1.3897237980365709,0.0,0.0,0.0,0.0,52.378384,45.12443,136.55336685180663,191.57722412109368,145.22278,137.19374,353.14974212646484,358.0386923217773,6.7272706,4.717873,15.555423736572262,18.723725280761712,8.747189,4.5413036,15.923132324218749,17.19458755493164,58.397606,158.20291,196.11011962890623,206.09121551513672,-0.021045767,0.6985986,0.9834666848182678,0.9977754831314086,0.5624262,1.1625643,2.782207977771759,4.466402587890624,0.8397182,1.0166463,2.7196374416351317,4.517241821289061,7.60273,12.969896,29.695066356658934,58.45447746276852,13.202438,20.746124,14.188702,19.380676,286.80322,288.80194,288.78806,290.62463,100793.36,103573.25,288.33038,289.44556,100578.4,103348.64,0.0021269321,0.006831646,240.50941,343.82812,8.432381,10.831588,4.6079173,6.7512617,1.4905709645716176,2.383629948130605,0.8676727,1.9132091,0.0,0,114.3085,263.88208,311.03152,359.54108,13.234784,20.746124,14.244544,19.380676,188.8563,216.98962,0.86253035,0.9999926,2.214827,6.8768115,2.248061,7.4424176,24.769913,110.89175,52.013222,-4.98375,118.50928614752854,208.50928614752854,28.50928614752854,325.22278,-63.28650782721604,-153.28650782721604
383,6.3534164,3.7743244,11.626445007324218,13.48383056640625,-5.3350143,5.63892,4.56476593017578,8.367349243164043,278.18216,4.165251,284.69530029296874,287.7341058349609,282.43732,3.9609966,289.10394897460935,291.08503479003906,101097.43,945.8144,102495.40625,102999.71875,283.71597,4.320129,290.2026611328125,291.55259765625,101031.64,945.4712,102429.01015625,102932.11109375,9.490554e-05,0.00021962711,0.0005372524261474609,0.001175928115844724,295.2259,71.62546,349.49219665527346,358.48110046386716,5.987939,1.2093254,7.925993919372559,8.53308740615844,2.1469595,1.0367861,3.843641901016235,4.611508483886717,-0.2147376237053963,0.4368143558930669,0.6785204899101365,0.9048739180785804,0.85953826,0.38520882,1.6398988604545592,1.9502392220497122,0.0,0.0,0.0,0.0,39.746662,32.02481,104.70596847534179,123.93468612670893,127.02276,42.570484,184.6337646484375,214.28737609863276,6.609422,3.3042235,11.626445007324218,13.48383056640625,6.5224223,4.204679,13.449853515624998,15.633798522949212,168.20314,81.11229,208.54951934814454,214.06334625244136,0.005507906,0.6949361,0.9866741359233856,0.9996449482440949,0.4787443,0.5375351,1.587675213813781,2.2735092401504438,-0.4939796,0.70848566,0.18237871527671798,0.7539111399650557,4.1446266,6.182165,17.459134674072263,24.46233230590818,10.730956,14.110168,2.2600143,10.13118,283.9158,289.38715,288.1663,292.01376,102251.1,103599.94,289.79138,292.18774,102184.875,103531.66,0.0003980574,0.0013990402,344.26,359.5644,7.540372,8.892167,3.5731745,5.604265,0.3537845726834016,0.9961139136181146,1.4409916,1.9930474,0.0,0,87.555176,182.85664,178.3236,359.96304,10.730956,14.110168,12.2578945,18.945938,204.61406,269.93555,0.87346596,0.9999924,1.3240004,3.2320597,0.1458671,1.2868011,13.503468,53.247707,52.473083,1.75025,206.96239177810355,296.96239177810355,116.96239177810355,307.02277,10.060374335177698,100.0603743351777
384,6.980337,4.7871857,13.854707336425781,15.551950988769532,-4.766356,6.688903,6.039518737792968,8.85150451660157,279.2162,4.1369066,286.416455078125,288.19472412109377,282.95682,3.6968248,288.7814880371094,290.77509704589846,100943.65,1026.4315,102438.61875,103040.74,283.56018,3.9275322,289.17265625,290.1840234375,100804.875,1025.4042,102297.68515625,102897.616875,0.00018210348,0.0005168579,0.0007503032684326171,0.0020703315734863304,279.91318,80.61508,352.2696868896484,357.9309112548828,5.730413,1.345835,8.06214027404785,8.66368404388428,2.0887823,1.1259522,4.043093729019164,4.694082193374634,-0.4826105103433468,0.7940504169862106,0.635519592019181,1.2283660880581873,0.9253822,0.3985438,1.7212878584861755,1.85082412481308,0.0,0.0,0.0,0.0,45.48709,37.28327,124.6780807495117,150.65584716796883,129.24364,58.133636,209.09111022949216,348.08749267578133,7.4198546,4.0693984,13.854707336425781,15.551950988769532,6.8106008,4.579364,14.636552429199218,17.400010681152352,150.66956,102.100296,206.2799560546875,217.90090545654297,-0.01786444,0.71188134,0.9885285913944244,0.9980702209472656,0.61199164,0.69308275,2.0601347923278808,2.9172866392135655,-0.551303,0.91993076,0.4204441964626311,0.9107518136501315,5.4988933,8.151564,24.756057739257805,36.16140899658206,11.73585,18.016266,3.4047763,10.5681305,284.70767,289.98642,287.83173,291.15826,102164.03,103649.25,288.66528,290.3911,102023.67,103505.2,0.00075894594,0.0046806335,342.17255,359.76797,7.2637877,9.100527,3.3995807,5.603667,0.4408370193469122,2.1471591945879416,1.4413608,1.9859278,0.0,0,95.5786,167.8342,205.02959,358.1411,11.73585,18.016266,12.645833,18.851303,199.86047,233.73117,0.73217446,0.9993075,1.5212939,3.4703174,0.25179726,1.2512058,16.512196,44.858047,52.934194,1.301639,117.2984710946103,207.2984710946103,27.298471094610306,309.24365,-78.0548187508603,-168.0548187508603
385,7.246036,4.901441,15.086182403564452,16.519774017333983,6.6964674,4.101418,12.696833038330078,14.832788085937493,281.88263,3.4647744,287.6190673828125,289.1365432739258,284.2452,2.992623,289.0516815185547,290.51504089355467,99550.74,1136.178,101242.10625,102168.106875,,,,,98473.85,1128.7183,100152.21171875,101065.950625,0.0010606258,0.0010487889,0.0032208681106567377,0.004219632148742675,222.62456,23.551949,253.4076072692871,315.1783374023437,5.628915,0.9734421,7.200510835647583,7.73879430770874,1.4302613,0.6303678,2.397227072715759,3.1019921255111687,0.009469079842346757,1.0122599975595457,1.7538262349718376,2.226408606947268,0.89713925,0.44761005,1.6546733975410461,1.8349780297279357,0.0,0.0,0.0,0.0,46.63475,34.92289,101.3989231109619,159.28355010986317,71.508156,79.92443,333.58013610839834,355.7066967773437,7.5058393,4.491169,15.086182403564452,16.519774017333983,7.037343,3.4805934,12.696833038330078,14.832788085937493,151.11641,86.72815,200.2148895263672,208.5605253601074,-0.0052797017,0.6991902,0.9877897590398788,0.9998346441984176,0.70122236,0.7837001,2.117426323890686,3.3591357254981835,0.57732564,0.6707184,1.6929995775222766,2.7716559290885865,5.3950386,8.411672,16.374048423767086,40.42521896362298,12.974528,17.862396,11.256954,15.40834,286.2807,289.41476,288.0421,291.70044,100865.13,102883.125,,,99778.9,101783.95,0.0024186627,0.0051321983,247.73766,331.1516,6.7614865,8.831737,2.1970558,3.6124706,1.2206800745623332,2.3633096249807055,1.394124,1.8888694,0.0,0,93.17853,219.69534,171.1886,359.3521,12.974528,17.862396,11.256954,15.40834,194.39604,217.24712,0.7778904,0.9998633,1.7665793,4.988446,1.453845,5.3908367,16.08892,76.86368,52.719333,-4.045028,272.9124640874958,2.9124640874957777,182.91246408749578,251.50815,68.5956841058636,-21.404315894136403
386,11.429439,4.4424434,18.53610382080078,20.324480285644533,-3.605645,6.9439616,8.985963439941406,12.448870544433595,279.16193,4.206499,286.07756958007815,287.4376538085938,282.74753,4.0192575,288.93162231445314,290.30248291015624,100208.78,1111.0814,101880.8625,102453.425,283.99835,4.565978,290.705859375,291.415322265625,100229.234,1111.2449,101901.78125,102474.36484375,0.0002959867,0.00044373024,0.0013365745544433587,0.0020562934875488293,287.3713,30.199303,331.3556762695313,338.527494506836,6.88368,1.2348229,9.001759719848632,9.635675506591799,2.9244812,1.0159686,4.519577503204345,4.906647033691408,-0.32505413105968234,0.4602726429064332,0.45635788529330196,0.7010254561428347,1.0253121,0.39978173,1.7586611747741696,1.950749182701111,0.0,0.0,0.0,0.0,68.607925,45.2766,153.59405517578125,179.74801391601568,108.329735,35.738846,157.60100402832032,172.17162750244142,11.507671,4.2350535,18.53610382080078,20.324480285644533,6.5566573,4.259442,13.808587646484375,16.608884887695346,179.04158,22.178995,193.02304077148438,203.53536651611333,-0.015322644,0.71471953,0.9908338606357574,0.9993895173072815,1.3082334,1.0790657,3.1843654632568357,4.430793132781994,-0.53981596,1.2861133,1.4644595026969904,2.7913755559921314,10.751143,12.483671,37.56899528503418,51.45708061218266,16.761295,20.834045,5.688106,20.472641,284.9986,289.17297,288.2937,292.34113,101579.266,103059.25,290.15698,292.0691,101599.89,103081.14,0.00091965444,0.002462387,322.26868,346.37082,8.506151,10.806335,4.2384233,5.2268553,0.30308418963875405,0.7083291171631898,1.5867522,1.9771315,0.0,0,130.55374,210.78203,150.82025,303.7623,16.761295,20.834045,12.2321,20.472641,194.32808,271.87057,0.8084935,0.99999976,2.8359075,6.9767146,0.97228926,5.4951935,29.085957,70.75328,52.964357,4.74499,51.058100668338625,141.05810066833862,321.0581006683386,288.32974,-32.728358236698,-122.728358236698
387,11.63478,4.3504915,18.406922149658204,20.214530029296874,-3.956744,6.337762,7.799214935302728,10.607223510742184,279.19284,4.2116833,285.78614349365233,288.11141876220705,282.78757,3.988706,289.00736541748046,290.3084405517578,100219.81,1100.7605,101911.990625,102539.314375,284.08978,4.713182,291.4357055664062,292.72369873046875,100230.61,1100.815,101922.981640625,102550.23296875,0.0003110394,0.00046198675,0.0014237165451049796,0.0020329952239990226,290.55554,27.996008,330.3505172729492,339.1278701782226,6.9155836,1.2274925,8.789000606536865,9.667937803268432,2.9543073,0.9653871,4.434390568733215,4.89489553451538,-0.17846438161466782,0.4667814028937025,0.6611864313290097,0.7817873099419375,1.1113694,0.44324458,1.8781691312789917,1.987124593257904,0.0,0.0,0.0,0.0,65.230385,42.310116,138.76755371093748,164.58502136230467,110.74916,33.81144,157.35215835571287,217.29170669555663,11.784087,3.9265738,18.406922149658204,20.214530029296874,6.201622,4.1573396,13.259012603759764,16.349193420410153,179.80637,23.786541,194.89895629882812,202.65260986328124,-0.013974059,0.7031933,0.9910753190517425,0.999674254655838,1.230309,0.95275414,3.104245162010193,3.7796045637130735,-0.5661461,1.0990262,1.0972103834152214,2.0494914865493774,9.6170025,10.533084,30.66643247604369,43.138096504211425,16.392065,21.286652,4.899026,13.291641,284.9881,289.09814,288.20694,291.46027,101493.29,103174.0,290.526,294.7942,101504.17,103185.2,0.0010273408,0.002635479,321.62363,358.42197,8.548282,10.875129,4.177646,5.2341766,0.4474331927048697,0.8412425645308715,1.6952893,1.9958206,0.0,0,122.91794,177.09451,150.17006,300.51495,16.529661,21.286652,11.607861,17.945969,192.5438,242.4539,0.80601656,0.99999857,2.5511816,4.171678,0.740294,2.764761,25.681261,49.94473,52.931535,5.045596,67.22719855130401,157.227198551304,337.227198551304,290.74915,-46.478053043491514,-136.4780530434915
391,10.799953,4.4122314,17.68201065063476,19.296632995605467,-1.4206377,6.974121,9.78729019165039,12.724543304443355,279.60678,4.3396573,287.1632141113281,289.11563903808593,283.2185,4.0592227,290.0600814819336,291.5516015625,100151.59,1124.1401,101876.915625,102678.3475,284.3269,4.78139,291.951806640625,293.0412646484375,100144.27,1124.063,101869.90468749999,102670.75640625,0.00037860242,0.0005239793,0.0015261888504028286,0.00210360050201416,,,,,,,,,,,,,-0.18568413076784973,0.46114732948255027,0.5354718201014441,0.8210726264455035,1.068237,0.39649144,1.8080641984939572,1.9550908255577084,0.0,0.0,0.0,0.0,58.847816,40.37757,130.40341873168944,164.3125325012207,101.5856,42.167362,159.67977447509764,212.8096934509274,10.877926,4.215457,17.68201065063476,19.296632995605467,5.971887,3.8529115,12.839205932617187,14.616028594970695,,,,,,,,,1.07411,0.8960015,2.6806979894638028,3.5349061536788913,-0.14665258,1.122015,1.5617628395557404,3.2834986424446075,8.099874,9.955026,27.08055076599121,42.99530506134033,15.884524,20.746048,7.770298,17.715439,285.7978,289.4123,288.86765,292.30457,101494.805,103084.125,290.89236,293.78052,101487.36,103076.56,0.0011944404,0.0027837753,,,,,,,0.3592429997371037,0.9096387689882377,1.6275882,1.9835733,0.0,0,115.89383,201.83612,155.91954,359.19308,15.884524,20.746048,11.067195,17.715439,,,,,2.3141747,4.9515715,1.3071254,4.714098,23.16579,64.87498,52.462323,4.554823,10.610954518555104,100.6109545185551,280.6109545185551,281.5856,0.9746472880855208,-89.02535271191448
392,10.382491,4.369889,16.94784240722656,20.209870758056613,-2.6791306,6.4785457,9.576007843017575,12.172884674072257,278.627,4.3427153,285.73900146484374,287.5765353393555,282.3914,4.0609307,289.19239501953126,290.1507696533203,100253.125,1227.719,102000.8375,102375.32375,283.6034,4.5588136,290.4157348632813,291.0703564453125,100245.805,1227.5958,101993.705859375,102368.1103125,0.0003067006,0.0005086565,0.0016824960708618148,0.0022602224349975563,,,,,,,,,,,,,-0.14525919642457724,0.4861879955750467,0.687873802153299,0.8391490942062719,1.0766476,0.39095163,1.730597984790802,1.903947833776474,0.0,0.0,0.0,0.0,54.417557,40.08162,128.6692321777344,153.83279129028315,105.76239,40.24012,151.80222549438477,195.46401916503848,10.470428,4.153118,16.94784240722656,20.209870758056613,5.7501764,3.9862425,12.29558639526367,13.694186553955072,,,,,,,,,0.9309901,0.8035139,2.5051521420478813,3.20796397924423,-0.334061,1.0209026,1.3053778231143949,2.7535379981994574,7.2551394,8.932042,26.36506853103638,37.69068347930906,15.550672,21.166367,6.275915,13.853622,284.65573,287.8703,288.31787,290.6333,101600.5,103060.94,290.10056,291.7351,101593.15,103052.83,0.0011231466,0.0024638176,,,,,,,0.5072709465342801,0.925494061984221,1.6062428,1.9784065,0.0,0,104.14576,164.1245,153.4142,330.36444,15.550672,21.166367,10.730454,14.640793,,,,,1.9666661,3.7573397,0.87088007,3.6208973,18.743935,42.896935,52.467249,4.60506,5.229260529039038,95.22926052903904,275.22926052903904,285.7624,10.533129607679712,-79.46687039232029
